"Date","Dist","Ln"
"2013-07-02",11.3112515863693,2.42579794593023
"2013-07-03",11.8710583549042,2.47410336681235
"2013-07-04",13.781654570771,2.62333832882546
"2013-07-05",10.686001771449,2.36893463930845
"2013-07-06",42.1624325244277,3.74152960001715
"2013-07-12",16.2532407607548,2.78829232032301
"2013-07-13",8.43701282715757,2.13262831552814
"2013-07-14",9.15234036905302,2.21400962462039
"2013-07-15",11.1095656305215,2.40780650572444
"2013-07-16",12.0155130659642,2.48619857039609
"2013-07-17",9.89133412917943,2.29165903331942
"2013-07-18",4.4430123597036,1.49133260578731
"2013-07-19",9.89528483366698,2.29205836425589
"2013-07-20",26.6033173389628,3.28103592000284
"2013-07-21",4.3378777911866,1.46738524031274
"2013-07-22",10.1632101956484,2.31877435638281
"2013-07-23",19.9898965336585,2.99522697259389
"2013-07-24",6.07558896680911,1.80427893379633
"2013-07-25",5.69116963766969,1.73891578723678
"2013-07-26",12.633189525591,2.53632744015688
"2013-07-27",5.92000484797699,1.77833726781061
"2013-07-28",13.864087450972,2.62930186016693
"2013-07-29",10.1133126212717,2.31385263725464
"2013-07-30",13.5442598987779,2.60596283386541
"2013-07-31",60.074667131417,4.09558824072357
"2013-08-01",1378.92160711751,7.22905702854689
"2013-08-02",44.5234518296682,3.79601605776083
"2013-08-03",123.533013244557,4.8165084340672
"2013-08-04",70.9222842433672,4.26158468942064
"2013-08-05",1421.88724200099,7.25974031186119
"2013-08-07",57.2804800609882,4.04795990357028
"2013-08-08",7.57311237506265,2.02460412893122
"2013-08-09",4.04743155014658,1.39808249478899
"2013-08-11",101.448247707483,4.61954879364836
"2013-08-13",111.728246950656,4.71606955638564
"2013-08-14",25.1643186415997,3.22542706422496
"2013-08-15",25.5745902387165,3.24159928976277
"2013-08-16",52.6431024794488,3.9635352229598
"2013-08-27",165.542196024104,5.10922612319084
"2013-08-28",18.3854981588914,2.91156221032802
"2013-08-29",179.466578674552,5.18998899936447
"2013-08-30",2.92131403302127,1.07203352636412
"2013-08-31",192.30920203818,5.25910450396248
"2013-09-01",199.748259094238,5.29705786918531
"2013-09-02",24.2497026965117,3.18840435737068
"2013-09-03",189.247120844163,5.24305367869675
"2013-09-04",19.4244243433823,2.96653126098228
"2013-09-05",1.52981010470969,0.425143613132665
"2013-09-06",6.58166418192323,1.88428762854547
"2013-09-07",114.089823998236,4.73698606794986
"2013-09-08",0.121250673392339,-2.10989519542871
"2013-09-16",14.4972507424756,2.67395902748222
"2013-09-17",7.44353076223493,2.00734530109125
"2013-09-18",227.217706321268,5.42590861656246
"2013-09-19",14.0750325945539,2.64440248979955
"2013-09-20",88.7341623212028,4.4856449597121
"2013-09-21",28.745093174395,3.35846708048225
"2013-09-22",199.466843578017,5.29564802491364
"2013-09-23",19.2934950172106,2.95976799335778
"2013-09-24",4.99114765304917,1.60766587391066
"2013-09-30",16.5465427600035,2.8061771833246
"2013-10-01",0.581652629006553,-0.541881866818026
"2013-10-02",17.9233525859457,2.88610447631762
"2013-10-03",4.18044345600673,1.43041733086329
"2013-10-04",174.175261573148,5.1600620426986
"2013-10-08",157.984206976339,5.06249507218509
"2013-10-09",17.1099974699404,2.83966294003386
"2013-10-10",18.2263534555268,2.90286853881505
"2013-10-11",9.33695744305366,2.23398044360918
"2013-10-12",17.3780521020516,2.85520803657408
"2013-10-13",125.673240448381,4.83368520867204
"2013-10-14",16.8607747369124,2.82498990269903
"2013-10-15",9.75873102019415,2.27816237354914
"2013-10-16",10.4975692272317,2.35114372819431
"2013-10-17",10.7046313649792,2.37067648566911
"2013-10-18",216.314469259727,5.37673322512634
"2013-10-19",50.0097179233328,3.91221734500964
"2013-10-20",213.595394313658,5.3640835446516
"2013-10-21",18.8618687416063,2.93714235721753
"2013-10-22",0.56757218845183,-0.566387333395958
"2013-10-26",3.73151362300321,1.31681394839417
"2013-10-27",4.77433346575901,1.56325437586662
"2013-10-28",18.2448420582147,2.90388241313484
"2013-10-29",17.4239799041043,2.85784741284423
"2013-10-30",16.7690592046113,2.81953547435754
"2013-10-31",7.17048139187873,1.9699727920898
"2013-11-01",5.67822351732911,1.73663842277952
"2013-11-02",18.4118945077566,2.91299689640114
"2013-11-03",17.9300679237882,2.88647907588584
"2013-11-04",17.0173479101113,2.83423328903611
"2013-11-05",4.67862027633253,1.54300325371427
"2013-11-06",18.589297667229,2.92258602088137
"2013-11-07",60.5472326051332,4.10342376466286
"2013-11-12",69.2631060881921,4.23791238475171
"2013-11-13",16.5725611525713,2.8077483851294
"2013-11-15",19.0838988635934,2.94884498810059
"2013-11-16",18.4109156798404,2.91294373218518
"2013-11-17",16.945306359395,2.82999088452939
"2013-11-18",18.5807289526009,2.92212496580236
"2013-11-19",18.2760267238894,2.90559018593947
"2013-11-20",17.1103128526728,2.83968137252202
"2013-11-21",18.4022114504379,2.9124708449168
"2013-11-22",35.5088148596224,3.56978097156342
"2013-11-23",11.2309335963109,2.41867189942766
"2013-11-24",4.45418060045393,1.49384311593723
"2013-11-28",192.701383781834,5.2611417564108
"2013-11-29",57.2760420182186,4.04788242142101
"2013-11-30",28.5653199462111,3.35219339275123
"2013-12-01",8.92351458005467,2.18868988020677
"2013-12-02",196.143162107219,5.27884481151883
"2013-12-03",9.76878070611843,2.27919165848338
"2013-12-04",26.6553250127711,3.28298894351388
"2013-12-06",8.95433165254507,2.1921373987291
"2013-12-07",15.0840684489281,2.71363911723573
"2013-12-08",1.10198703947267,0.0971149497474738
"2013-12-09",14.711959037114,2.68866070298017
"2013-12-10",16.2988797671468,2.79109637950907
"2013-12-11",1.5970592182071,0.468163949451533
"2013-12-12",16.9587642095719,2.83078476270732
"2013-12-13",1.12251491424684,0.115571627180164
"2013-12-14",13.5769478110919,2.60837334069029
"2013-12-15",2.14933149332324,0.765156860451749
"2013-12-16",16.7505067967872,2.81842851433796
"2013-12-17",17.2185356766921,2.84598645918706
"2013-12-18",8.91453088110555,2.18768262863
"2013-12-19",11.4942768178242,2.44184924347609
"2013-12-20",14.1875039361327,2.65236157267825
"2013-12-21",9.40249688693756,2.2409752802735
"2013-12-26",1211.18037353151,7.09935067840023
"2013-12-27",4.1563355723107,1.42463381403672
"2013-12-28",11.4260025913516,2.43589168709654
"2013-12-29",11.0332039321616,2.40090926544325
"2013-12-30",6.02528426425302,1.79596465905262
"2013-12-31",12.679401654822,2.53997875979017
"2014-01-01",8.89781390950128,2.18580561842064
"2014-01-02",12.5371816490723,2.52869876106715
"2014-01-03",183.700306052612,5.21330565826548
"2014-01-04",948.834855486401,6.85523476395824
"2014-01-05",20.9706795090548,3.04312524825411
"2014-01-06",10.1473742449847,2.31721497694506
"2014-01-07",8.55735267301343,2.14679087514937
"2014-01-08",11.5498749514272,2.44667461019294
"2014-01-09",14.7547717577812,2.69156653947019
"2014-01-15",161.481888440401,5.08439299049402
"2014-01-17",0.00547487977964141,-5.20758496157702
"2014-01-20",164.864741408646,5.10512538868409
"2014-01-31",180.510796711385,5.1957905915596
"2014-02-01",25.3801075613387,3.23396570031267
"2014-02-02",8.79350481952033,2.17401336027173
"2014-02-03",9.72325901040957,2.27452085141229
"2014-02-04",24.8978092119117,3.21477981614253
"2014-02-05",21.180600980664,3.05308571468402
"2014-02-06",5.81980545719535,1.76126683458593
"2014-02-07",8.48623531967459,2.13844547673676
"2014-02-08",15.7675585730318,2.75795457434387
"2014-02-10",17.4033975069512,2.85666544618011
"2014-02-11",10.9675177008219,2.394937967991
"2014-02-12",15.8026471283161,2.76017746576654
"2014-02-13",0.812569946582235,-0.207553280382401
"2014-03-17",20.9437063923187,3.04183819036792
"2014-03-18",4.29683127319138,1.4578778378342
"2014-03-19",19.2160513363439,2.95574593687569
"2014-03-20",272.669391133864,5.6082600398182
"2014-03-21",174.685207429767,5.16298553942655
"2014-03-23",311.319597413419,5.74082002893032
"2014-03-24",18.8407048852613,2.93601968274032
"2014-03-26",17.4068082033958,2.8568614057492
"2014-03-28",27.3930354051225,3.31028879878943
"2014-03-29",2.51940241149022,0.92402173510407
"2014-03-30",16.906264962266,2.82768426106025
"2014-03-31",23.1601713461921,3.14243405104496
"2014-04-01",20.5508883638022,3.02290416938998
"2014-04-02",24.708792338434,3.20715914541216
"2014-04-03",5.8193149238035,1.76118254412822
"2014-04-04",10.5154449960953,2.35284512838238
"2014-04-05",6.14030589154104,1.81487456038733
"2014-04-06",10.1524588243952,2.3177159248592
"2014-04-07",25.420856488591,3.23556995868665
"2014-04-08",9.0406171856273,2.20172744481999
"2014-04-09",17.5514516700827,2.8651366627351
"2014-04-10",26.2252465391813,3.26672255516024
"2014-04-11",14.5597299139567,2.67825949273088
"2014-04-12",16.1777458016526,2.78363658187821
"2014-04-13",1.76584069717277,0.568626892661579
"2014-04-14",19.1466688627951,2.95212875077216
"2014-04-15",8.554271862516,2.14643079121645
"2014-04-16",17.517188062296,2.86318257389955
"2014-04-17",9.16290459895818,2.21516322437787
"2014-04-18",18.4242374502287,2.91366705052851
"2014-04-19",18.9508061308801,2.94184647051177
"2014-04-21",18.318134377557,2.90789151877423
"2014-04-23",18.6887660172825,2.92792259560041
"2014-04-26",17.6920764466126,2.87311688096739
"2014-04-28",18.3676026046338,2.91058838470242
"2014-04-29",18.9450939580314,2.94154500397431
"2014-04-30",16.5536426824948,2.80660617926557
"2014-05-02",18.4203545175012,2.91345627697752
"2014-05-03",19.4571231327995,2.96821323092681
"2014-05-04",18.8032287752981,2.93402859845662
"2014-05-05",14.292100718706,2.65970698734498
"2014-05-06",22.9161085212545,3.1318400921458
"2014-05-07",17.1979202013416,2.84478845798152
"2014-05-08",19.1059043399602,2.94999741502905
"2014-05-09",40.8315561365332,3.70945521718257
"2014-05-10",15.9915223904957,2.77205873122533
"2014-05-11",17.5498371125209,2.86504466853096
"2014-05-12",17.5736262465865,2.86639926944033
"2014-05-13",17.2963808075014,2.85049727773944
"2014-05-14",18.0623835559206,2.89383151912083
"2014-05-15",21.0517480715357,3.04698360045886
"2014-05-16",18.7584603611823,2.93164486991067
"2014-05-17",20.7427077326888,3.03219475033989
"2014-05-18",4.59662195690681,1.52532167652855
"2014-05-19",18.3726480562224,2.91086303996631
"2014-05-20",4.9906136608114,1.60755888032076
"2014-05-21",17.3924488251046,2.85603613645713
"2014-05-23",2.53464532287861,0.930053715175097
"2014-05-24",15.4294003527175,2.73627480319071
"2014-05-25",10.3442570396801,2.33643149031783
"2014-05-26",0.627065288952146,-0.466704614659995
"2014-05-27",4.01516219647098,1.39007774420941
"2014-06-01",0.0201265580481534,-3.90571504013239
"2014-06-02",17.9724587363141,2.88884051593858
"2014-06-04",200.947611794565,5.30304423624915
"2014-06-05",38.069926047504,3.63942462785257
"2014-06-06",68.355895811838,4.22472781858428
"2014-06-07",30.0348947829085,3.40235986514661
"2014-06-20",168.199637915443,5.12515159483405
"2014-07-28",193.557341291972,5.26557380599678
"2014-07-29",130.564739365069,4.87186919084088
"2014-07-30",77.233453655337,4.34683270067152
"2014-07-31",70.8223465916964,4.26017458072528
"2014-08-01",54.49853450827,3.99817381155115
"2014-08-02",8.81903628262981,2.17691259904089
"2014-08-03",64.4823134821218,4.1663909766199
"2014-08-04",16.3838588264832,2.79629663227232
"2014-08-05",53.4458476851946,3.97866894848879
"2014-08-06",382.930189814457,5.94785270054216
"2014-08-07",20.3164564147733,3.011431218466
"2014-08-08",8.38776590267081,2.12677420405113
"2014-08-09",19.4589280982321,2.96830599292998
"2014-08-10",160.737412269602,5.07977205379722
"2014-08-11",31.0532368082882,3.43570304797979
"2014-08-12",20.1119199348431,3.00131267087552
"2014-08-14",12.2980682035066,2.50944219341821
"2014-08-15",6.36905384002641,1.85145092480403
"2014-08-17",11.2614120403268,2.4213820180754
"2014-08-18",0.150147125311422,-1.89613963018115
"2014-08-22",11.3809056993005,2.43193701246457
"2014-08-23",4.65254313098615,1.53741397998805
"2014-08-24",13.7866512228507,2.62370082133202
"2014-08-25",112.088374502974,4.71928761821471
"2014-08-31",3385.72928154159,8.12732460720541
"2014-09-02",0.599650185210902,-0.511408818439446
"2014-09-03",0.590974372635219,-0.525982625231594
"2014-09-04",3484.11100257571,8.15596819813526
"2014-09-05",412.65039600997,6.02260073571343
"2014-09-06",11.3783972881426,2.43171658294005
"2014-09-07",239.110036182593,5.47692384841645
"2014-09-08",199.74007674038,5.29701690501627
"2014-09-09",22.5847518287997,3.1172749807265
"2014-09-10",24.0070628390979,3.17834807201703
"2014-09-11",18.8132352055572,2.93456062243954
"2014-09-12",22.4138786000462,3.10968034735953
"2014-09-13",10.8978307840641,2.38856375879353
"2014-09-14",5.32786370388543,1.6729503518083
"2014-09-15",17.2528474015883,2.84797719661409
"2014-09-16",7.38683065755671,1.9996987738973
"2014-09-17",26.5534827859957,3.27916091746507
"2014-09-18",27.8401007432223,3.3264774541099
"2014-09-19",0.665155590057118,-0.407734295682294
"2014-09-20",53.0925792983999,3.97203716892269
"2014-09-21",21.7956542842302,3.08171060516315
"2014-09-22",18.7612666696227,2.93179446100143
"2014-09-23",10.4562992247814,2.34720459343171
"2014-09-24",19.447957497593,2.96774205157298
"2014-09-26",7.5755126667944,2.02492102789007
"2014-09-27",22.6831212102898,3.12162108889217
"2014-09-28",2.65213020735117,0.975363168912919
"2014-09-29",18.7144811046773,2.92929761479928
"2014-09-30",19.3205725240394,2.96117046209475
"2014-10-01",18.5714872906076,2.92162746319722
"2014-10-02",20.2783988225978,3.00955622208517
"2014-10-03",232.260280548653,5.44785864172463
"2014-10-04",7.72171666533588,2.04403670529319
"2014-10-05",221.802788035899,5.4017886448819
"2014-10-06",15.2967552088652,2.72764072805476
"2014-10-07",19.0011127248508,2.94449754191744
"2014-10-08",18.6221428696248,2.92435134952502
"2014-10-09",19.7883606993159,2.98509392138388
"2014-10-10",8.23087207840278,2.10789197242918
"2014-10-11",25.3648630452181,3.23336487164347
"2014-10-12",21.6249254019334,3.07384660319042
"2014-10-13",18.1227862945914,2.89717005781077
"2014-10-14",18.0623041377004,2.89382712222634
"2014-10-15",15.8780983430851,2.76494069695329
"2014-10-16",18.5439780898584,2.92014510507483
"2014-10-17",3.89815307775009,1.36050287115833
"2014-10-18",207.491030507988,5.33508811226893
"2014-10-19",23.3298896581675,3.14973535641082
"2014-10-20",180.77313996004,5.1972428747537
"2014-10-21",6.44437521127179,1.86320769007398
"2014-10-22",19.2884990024891,2.95950901168115
"2014-10-23",11.2714580931915,2.42227369796089
"2014-10-24",1.47367289930226,0.387757855505838
"2014-10-25",27.8879851766811,3.32819595724715
"2014-10-26",4.52839256113745,1.51036703350725
"2014-10-27",18.1580557649923,2.89911430604257
"2014-10-29",19.3431736813426,2.96233957590786
"2014-10-30",21.8592513170314,3.08462423316972
"2014-10-31",16.3023515796315,2.79130936609604
"2014-11-01",17.0023042706688,2.83334888020423
"2014-11-02",0.333437353348699,-1.09830027730262
"2014-11-04",2.70212270794131,0.994037652252694
"2014-11-05",19.5628231920935,2.97363098916549
"2014-11-07",1.31140945836291,0.271102481237809
"2014-11-08",22.5204472727891,3.11442366421054
"2014-11-09",3.01212872656932,1.10264704692923
"2014-11-10",17.7141225643561,2.87436220643064
"2014-11-11",13.8490229896198,2.62821468787941
"2014-11-12",21.7864026458431,3.08128604335135
"2014-11-13",4.63607445301217,1.53386798510096
"2014-11-14",22.1750222887293,3.09896653332386
"2014-11-15",17.1654607123091,2.84289926676555
"2014-11-17",16.7465118465615,2.81818998861798
"2014-11-19",17.2901878009939,2.8501391614635
"2014-11-20",14.0954444385407,2.64585165571428
"2014-11-21",3.09090229526583,1.12846305322491
"2014-11-22",21.5684487602642,3.07123154127643
"2014-11-23",28.0008141164157,3.33223358533879
"2014-11-24",190.755956829849,5.25099489814276
"2014-11-25",21.7094526039287,3.07774776956628
"2014-11-26",6.63904911883666,1.89296874823905
"2014-11-27",12.9132807931811,2.5582563006278
"2014-11-28",54.5972413093745,3.99998335600507
"2014-11-29",197.723400506232,5.28686908688601
"2014-11-30",20.1210901148655,3.00176852442314
"2014-12-01",17.7293205321009,2.87521979628921
"2014-12-02",9.83719513171531,2.28617062284047
"2014-12-03",18.1713048333868,2.8998436923441
"2014-12-04",4.36204287274527,1.47294049642102
"2014-12-05",1.59615658676687,0.467598606224268
"2014-12-06",20.9683539307721,3.04301434544619
"2014-12-07",21.4303544721935,3.06480835028166
"2014-12-08",17.1137319542986,2.83988117950898
"2014-12-10",17.7927289032878,2.87878988526452
"2014-12-11",16.9256844714196,2.82883225942342
"2014-12-12",14.0259152130777,2.6409067051141
"2014-12-13",21.0732748959135,3.04800564506491
"2014-12-14",6.47170139591562,1.8674390408543
"2014-12-15",17.4026573201615,2.85662291410955
"2014-12-16",17.1446381665916,2.8416854813814
"2014-12-17",5.39538178999439,1.68554336358237
"2014-12-18",17.343581329344,2.85322248574448
"2014-12-19",4.25377847899752,1.44780764184378
"2014-12-20",12.613392158884,2.53475911926399
"2014-12-21",9.15056964219067,2.21381613332673
"2014-12-22",310.864212605024,5.73935620141704
"2014-12-23",34.218516073707,3.53276690322534
"2014-12-24",7.31515485721184,1.98994820406508
"2014-12-25",30.6683668995449,3.42323172922052
"2014-12-26",5.23133683330335,1.65466685407671
"2014-12-27",61.506797574072,4.11914769836423
"2014-12-28",33.9686355482573,3.52543761499127
"2014-12-29",45.1846515311785,3.81075746127767
"2014-12-30",19.7333288577636,2.9823090264193
"2014-12-31",183.325977072265,5.211265863693
"2015-01-01",0.626582029773648,-0.467475579819361
"2015-01-02",11.6215766596487,2.45286342721497
"2015-01-03",12.6923462858445,2.54099915713732
"2015-01-04",27.618152893818,3.31847327006848
"2015-01-05",17.7210166680346,2.87475131757369
"2015-01-06",2.50296030534095,0.917474153490863
"2015-01-07",17.1770642845646,2.84357502212705
"2015-01-08",15.1008864095751,2.71475344471882
"2015-01-09",8.45591347187825,2.13486601576703
"2015-01-10",205.208450616911,5.32402629479227
"2015-01-11",7.01613400871703,1.94821235533175
