"day","dist","ln.dist"
"2013-00-05/27/13",94.5817054277203,4.54946406864251
"2013-00-05/28/13",6.0203325308667,1.79514249548068
"2013-00-05/29/13",22.1244454453391,3.09668312596243
"2013-00-05/30/13",17.9089526485692,2.88530073577917
"2013-00-05/31/13",14.5063907088139,2.67458929086872
"2013-00-06/01/13",13.3519468552081,2.59166220606462
"2013-00-06/02/13",6.55773043238754,1.88064457242171
"2013-00-06/03/13",14.78136263123,2.69336710553497
"2013-00-06/04/13",7.1134823002361,1.96199189891257
"2013-00-06/05/13",12.6344489340087,2.53642712564358
"2013-00-06/06/13",23.9930313436043,3.17776342750197
"2013-00-06/07/13",10.0043960649503,2.30302460289045
"2013-00-06/08/13",3.40447832071867,1.22509171808941
"2013-00-06/09/13",3.26113717808091,1.18207596218458
"2013-00-06/10/13",7.74612129619616,2.04719224017421
